Timestamp,File,Event
1970-01-06 17:55:06.617000,/var/log/Xorg.0.log,[514506.617] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device removed
1970-01-06 17:55:06.631000,/var/log/Xorg.0.log,[514506.631] (**) American Megatreds Inc. Virtual Keyboard and Mouse Gadget: Applying InputClass "libinput keyboard catchall"
1970-01-06 17:55:06.631000,/var/log/Xorg.0.log,[514506.631] (**) American Megatreds Inc. Virtual Keyboard and Mouse Gadget: Applying InputClass "system-keyboard"
1970-01-06 17:55:06.631000,/var/log/Xorg.0.log,[514506.631] (**) American Megatreds Inc. Virtual Keyboard and Mouse Gadget: always reports core events
1970-01-06 17:55:06.631000,/var/log/Xorg.0.log,[514506.631] (**) Option "Device" "/dev/input/event7"
1970-01-06 17:55:06.631000,/var/log/Xorg.0.log,[514506.631] (II) UnloadModule: "libinput"
1970-01-06 17:55:06.631000,/var/log/Xorg.0.log,[514506.631] (II) Using input driver 'libinput' for 'American Megatreds Inc. Virtual Keyboard and Mouse Gadget'
1970-01-06 17:55:06.631000,/var/log/Xorg.0.log,[514506.631] (II) config/udev: Adding input device American Megatreds Inc. Virtual Keyboard and Mouse Gadget (/dev/input/event7)
1970-01-06 17:55:06.632000,/var/log/Xorg.0.log,[514506.632] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device is a keyboard
1970-01-06 17:55:06.632000,/var/log/Xorg.0.log,[514506.632] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device removed
1970-01-06 17:55:06.632000,/var/log/Xorg.0.log,[514506.632] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: is tagged by udev as: Keyboard
1970-01-06 17:55:06.641000,/var/log/Xorg.0.log,[514506.641] (**) Option "config_info" "udev:/sys/devices/pci0000:40/0000:40:01.4/0000:aa:00.0/0000:ab:0c.0/0000:ac:00.0/usb7/7-6/7-6.4/7-6.4:1.1/0003:046B:FF10.0009/input/input7/event7"
1970-01-06 17:55:06.641000,/var/log/Xorg.0.log,[514506.641] (**) Option "xkb_layout" "us"
1970-01-06 17:55:06.641000,/var/log/Xorg.0.log,[514506.641] (**) Option "xkb_model" "pc105+inet"
1970-01-06 17:55:06.641000,/var/log/Xorg.0.log,[514506.641] (**) Option "xkb_options" "terminate:ctrl_alt_bksp"
1970-01-06 17:55:06.641000,/var/log/Xorg.0.log,[514506.641] (II) XINPUT: Adding extended input device "American Megatreds Inc. Virtual Keyboard and Mouse Gadget" (type: KEYBOARD, id 11)
1970-01-06 17:55:06.641000,/var/log/Xorg.0.log,[514506.641] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device is a keyboard
1970-01-06 17:55:06.641000,/var/log/Xorg.0.log,[514506.641] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: is tagged by udev as: Keyboard
1970-01-06 17:55:06.642000,/var/log/Xorg.0.log,[514506.642] (II) config/udev: removing device Power Button
1970-01-06 17:55:06.642000,/var/log/Xorg.0.log,[514506.642] (II) event1  - Power Button: device removed
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (**) Option "Device" "/dev/input/event1"
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (**) Power Button: Applying InputClass "libinput keyboard catchall"
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (**) Power Button: Applying InputClass "system-keyboard"
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (**) Power Button: always reports core events
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (II) UnloadModule: "libinput"
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (II) Using input driver 'libinput' for 'Power Button'
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (II) config/udev: Adding input device Power Button (/dev/input/event1)
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (II) event1  - Power Button: device is a keyboard
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (II) event1  - Power Button: device removed
1970-01-06 17:55:06.652000,/var/log/Xorg.0.log,[514506.652] (II) event1  - Power Button: is tagged by udev as: Keyboard
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (**) Option "config_info" "udev:/sys/devices/platform/LNXPWRBN:00/input/input1/event1"
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (**) Option "xkb_layout" "us"
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (**) Option "xkb_model" "pc105+inet"
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (**) Option "xkb_options" "terminate:ctrl_alt_bksp"
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) This device may have been added with another device file.
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) This device may have been added with another device file.
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) This device may have been added with another device file.
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) XINPUT: Adding extended input device "Power Button" (type: KEYBOARD, id 12)
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) config/udev: Adding input device HD-Audio Generic Front Mic (/dev/input/event18)
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=7 (/dev/input/event15)
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=9 (/dev/input/event13)
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) event1  - Power Button: device is a keyboard
1970-01-06 17:55:06.659000,/var/log/Xorg.0.log,[514506.659] (II) event1  - Power Button: is tagged by udev as: Keyboard
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) No input driver specified, ignoring this device.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) This device may have been added with another device file.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) This device may have been added with another device file.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) This device may have been added with another device file.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) This device may have been added with another device file.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) This device may have been added with another device file.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) This device may have been added with another device file.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) This device may have been added with another device file.
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=3 (/dev/input/event10)
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=3 (/dev/input/event14)
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=7 (/dev/input/event11)
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=8 (/dev/input/event12)
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=8 (/dev/input/event16)
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) config/udev: Adding input device HDA NVidia HDMI/DP,pcm=9 (/dev/input/event17)
1970-01-06 17:55:06.660000,/var/log/Xorg.0.log,[514506.660] (II) config/udev: Adding input device PC Speaker (/dev/input/event8)
1970-01-06 18:13:11.418000,/var/log/Xorg.0.log,[515591.418] [dix] EventToCore: Not implemented yet
1970-01-06 19:46:30.267000,/var/log/Xorg.0.log,[521190.267] [dix] EventToCore: Not implemented yet
1970-01-07 05:08:03.793000,/var/log/Xorg.0.log,[554883.793] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-08 19:49:32.133000,/var/log/Xorg.0.log,[694172.133] (EE) client bug: timer button-debounce-debounce-event2: scheduled expiry is in the past (-218ms), your system is too slow
1970-01-08 19:49:32.133000,/var/log/Xorg.0.log,[694172.133] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-08 19:49:35.601000,/var/log/Xorg.0.log,[694175.601] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-08 20:06:50.109000,/var/log/Xorg.0.log,[695210.109] (EE) client bug: timer button-debounce-debounce-event2: scheduled expiry is in the past (-138ms), your system is too slow
1970-01-08 20:06:50.109000,/var/log/Xorg.0.log,[695210.109] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-08 20:28:45.110000,/var/log/Xorg.0.log,[696525.110] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-08 20:58:10.217000,/var/log/Xorg.0.log,[698290.217] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-10 06:34:34.185000,/var/log/Xorg.0.log,[819274.185] (EE) client bug: timer button-debounce-debounce-event2: scheduled expiry is in the past (-33ms), your system is too slow
1970-01-10 06:34:34.185000,/var/log/Xorg.0.log,[819274.185] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-10 06:56:25.271000,/var/log/Xorg.0.log,[820585.271] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-10 07:36:23.997000,/var/log/Xorg.0.log,[822983.997] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-10 07:36:24.939000,/var/log/Xorg.0.log,[822984.939] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-10 07:36:24.941000,/var/log/Xorg.0.log,[822984.941] (II) event3  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse Keyboard: device removed
1970-01-10 07:36:24.958000,/var/log/Xorg.0.log,[822984.958] (II) event5  - Logitech Mechanical keyboard Logitech Mechanical keyboard Keyboard: device removed
1970-01-10 07:36:24.964000,/var/log/Xorg.0.log,[822984.964] (II) event9  - Eee PC WMI hotkeys: device removed
1970-01-10 07:36:24.987000,/var/log/Xorg.0.log,[822984.987] (II) event0  - Power Button: device removed
1970-01-10 07:36:24.997000,/var/log/Xorg.0.log,[822984.997] (II) event4  - Logitech Mechanical keyboard Logitech Mechanical keyboard: device removed
1970-01-10 07:36:25.011000,/var/log/Xorg.0.log,[822985.011] (II) event6  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device removed
1970-01-10 07:36:25.047000,/var/log/Xorg.0.log,[822985.047] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: device removed
1970-01-10 07:36:25.083000,/var/log/Xorg.0.log,[822985.083] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device removed
1970-01-10 07:36:25.094000,/var/log/Xorg.0.log,[822985.094] (II) event1  - Power Button: device removed
1970-01-10 07:36:39.253000,/var/log/Xorg.0.log,[822999.253] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.253000,/var/log/Xorg.0.log,[822999.253] (--) NVIDIA(GPU-0): DELL E2014H (DFP-0): 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.253000,/var/log/Xorg.0.log,[822999.253] (--) NVIDIA(GPU-0): DELL E2014H (DFP-0): Internal DisplayPort
1970-01-10 07:36:39.253000,/var/log/Xorg.0.log,[822999.253] (--) NVIDIA(GPU-0): DELL E2014H (DFP-0): connected
1970-01-10 07:36:39.256000,/var/log/Xorg.0.log,[822999.256] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.256000,/var/log/Xorg.0.log,[822999.256] (--) NVIDIA(GPU-0): DFP-1: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.256000,/var/log/Xorg.0.log,[822999.256] (--) NVIDIA(GPU-0): DFP-1: Internal TMDS
1970-01-10 07:36:39.256000,/var/log/Xorg.0.log,[822999.256] (--) NVIDIA(GPU-0): DFP-1: disconnected
1970-01-10 07:36:39.257000,/var/log/Xorg.0.log,[822999.257] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.257000,/var/log/Xorg.0.log,[822999.257] (--) NVIDIA(GPU-0): DELL E2014H (DFP-2): 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.257000,/var/log/Xorg.0.log,[822999.257] (--) NVIDIA(GPU-0): DELL E2014H (DFP-2): Internal DisplayPort
1970-01-10 07:36:39.257000,/var/log/Xorg.0.log,[822999.257] (--) NVIDIA(GPU-0): DELL E2014H (DFP-2): connected
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-3: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-3: Internal TMDS
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-3: disconnected
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-4: 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-4: Internal DisplayPort
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-4: disconnected
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-5: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-5: Internal TMDS
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-5: disconnected
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-6: 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-6: Internal DisplayPort
1970-01-10 07:36:39.259000,/var/log/Xorg.0.log,[822999.259] (--) NVIDIA(GPU-0): DFP-6: disconnected
1970-01-10 07:36:39.260000,/var/log/Xorg.0.log,[822999.260] (--) NVIDIA(GPU-0):
1970-01-10 07:36:39.260000,/var/log/Xorg.0.log,[822999.260] (--) NVIDIA(GPU-0): DFP-7: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.260000,/var/log/Xorg.0.log,[822999.260] (--) NVIDIA(GPU-0): DFP-7: Internal TMDS
1970-01-10 07:36:39.260000,/var/log/Xorg.0.log,[822999.260] (--) NVIDIA(GPU-0): DFP-7: disconnected
1970-01-10 07:36:39.280000,/var/log/Xorg.0.log,[822999.280] (II) NVIDIA(0): Setting mode "DP-2: nvidia-auto-select @1600x900 +1600+0 {ViewPortIn=1600x900, ViewPortOut=1600x900+0+0}, DP-0: nvidia-auto-select @1600x900 +0+0 {ViewPortIn=1600x900, ViewPortOut=1600x900+0+0}"
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0):     "AcpidSocketPath" X configuration options in Appendix B: X
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0):     ACPI event daemon is available, the NVIDIA X driver will
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0):     Config Options in the README.
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0):     configuration option may not be set correctly.  When the
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0):     details, please see the "ConnectToAcpid" and
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0):     may not be running or the "AcpidSocketPath" X
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0):     try to use it to receive ACPI event notifications.  For
1970-01-10 07:36:39.534000,/var/log/Xorg.0.log,[822999.534] (II) NVIDIA(0): ACPI: failed to connect to the ACPI event daemon; the daemon
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-0: 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-0: Internal DisplayPort
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-0: disconnected
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-1: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-1: Internal TMDS
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-1: disconnected
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-2: 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-2: Internal DisplayPort
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-2: disconnected
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-3: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-3: Internal TMDS
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-3: disconnected
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-4: 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-4: Internal DisplayPort
1970-01-10 07:36:39.535000,/var/log/Xorg.0.log,[822999.535] (--) NVIDIA(GPU-1): DFP-4: disconnected
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1):
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-5: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-5: Internal TMDS
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-5: disconnected
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-6: 9520.0 MHz maximum pixel clock
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-6: Internal DisplayPort
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-6: disconnected
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-7: 165.0 MHz maximum pixel clock
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-7: Internal TMDS
1970-01-10 07:36:39.536000,/var/log/Xorg.0.log,[822999.536] (--) NVIDIA(GPU-1): DFP-7: disconnected
1970-01-10 07:36:39.541000,/var/log/Xorg.0.log,[822999.541] (II) NVIDIA(G0): Setting mode "NULL"
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0):     "AcpidSocketPath" X configuration options in Appendix B: X
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0):     ACPI event daemon is available, the NVIDIA X driver will
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0):     Config Options in the README.
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0):     configuration option may not be set correctly.  When the
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0):     details, please see the "ConnectToAcpid" and
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0):     may not be running or the "AcpidSocketPath" X
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0):     try to use it to receive ACPI event notifications.  For
1970-01-10 07:36:39.544000,/var/log/Xorg.0.log,[822999.544] (II) NVIDIA(G0): ACPI: failed to connect to the ACPI event daemon; the daemon
1970-01-10 07:36:39.588000,/var/log/Xorg.0.log,[822999.588] (II) event3  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse Keyboard: device is a keyboard
1970-01-10 07:36:39.588000,/var/log/Xorg.0.log,[822999.588] (II) event3  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse Keyboard: is tagged by udev as: Keyboard
1970-01-10 07:36:39.589000,/var/log/Xorg.0.log,[822999.589] (II) event5  - Logitech Mechanical keyboard Logitech Mechanical keyboard Keyboard: device is a keyboard
1970-01-10 07:36:39.589000,/var/log/Xorg.0.log,[822999.589] (II) event5  - Logitech Mechanical keyboard Logitech Mechanical keyboard Keyboard: is tagged by udev as: Keyboard
1970-01-10 07:36:39.589000,/var/log/Xorg.0.log,[822999.589] (II) event9  - Eee PC WMI hotkeys: device is a keyboard
1970-01-10 07:36:39.589000,/var/log/Xorg.0.log,[822999.589] (II) event9  - Eee PC WMI hotkeys: is tagged by udev as: Keyboard
1970-01-10 07:36:39.590000,/var/log/Xorg.0.log,[822999.590] (II) event0  - Power Button: device is a keyboard
1970-01-10 07:36:39.590000,/var/log/Xorg.0.log,[822999.590] (II) event0  - Power Button: is tagged by udev as: Keyboard
1970-01-10 07:36:39.590000,/var/log/Xorg.0.log,[822999.590] (II) event4  - Logitech Mechanical keyboard Logitech Mechanical keyboard: device is a keyboard
1970-01-10 07:36:39.590000,/var/log/Xorg.0.log,[822999.590] (II) event4  - Logitech Mechanical keyboard Logitech Mechanical keyboard: is tagged by udev as: Keyboard
1970-01-10 07:36:39.591000,/var/log/Xorg.0.log,[822999.591] (II) event6  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device is a pointer
1970-01-10 07:36:39.591000,/var/log/Xorg.0.log,[822999.591] (II) event6  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: is tagged by udev as: Mouse
1970-01-10 07:36:39.643000,/var/log/Xorg.0.log,[822999.643] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: device is a pointer
1970-01-10 07:36:39.643000,/var/log/Xorg.0.log,[822999.643] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: is tagged by udev as: Mouse
1970-01-10 07:36:39.644000,/var/log/Xorg.0.log,[822999.644] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: device is a keyboard
1970-01-10 07:36:39.644000,/var/log/Xorg.0.log,[822999.644] (II) event7  - American Megatreds Inc. Virtual Keyboard and Mouse Gadget: is tagged by udev as: Keyboard
1970-01-10 07:36:39.645000,/var/log/Xorg.0.log,[822999.645] (II) event1  - Power Button: device is a keyboard
1970-01-10 07:36:39.645000,/var/log/Xorg.0.log,[822999.645] (II) event1  - Power Button: is tagged by udev as: Keyboard
1970-01-10 19:43:13.041000,/var/log/Xorg.0.log,[866593.041] (II) event2  - Corsair CORSAIR M65 RGB ULTRA Gaming Mouse: SYN_DROPPED event - some input events have been lost.
1970-01-10 19:43:13.042000,/var/log/Xorg.0.log,[866593.042] (EE) client bug: timer button-debounce-debounce-event2: scheduled expiry is in the past (-124ms), your system is too slow
1970-01-10 21:02:49.707000,/var/log/Xorg.0.log,[871369.707] (--) NVIDIA(GPU-0):
1970-01-10 21:02:49.707000,/var/log/Xorg.0.log,[871369.707] (--) NVIDIA(GPU-0): DELL E2014H (DFP-0): 9520.0 MHz maximum pixel clock
1970-01-10 21:02:49.707000,/var/log/Xorg.0.log,[871369.707] (--) NVIDIA(GPU-0): DELL E2014H (DFP-0): Internal DisplayPort
1970-01-10 21:02:49.707000,/var/log/Xorg.0.log,[871369.707] (--) NVIDIA(GPU-0): DELL E2014H (DFP-0): connected
1970-01-10 21:02:49.711000,/var/log/Xorg.0.log,[871369.711] (--) NVIDIA(GPU-0):
1970-01-10 21:02:49.711000,/var/log/Xorg.0.log,[871369.711] (--) NVIDIA(GPU-0): DFP-1: 165.0 MHz maximum pixel clock
1970-01-10 21:02:49.711000,/var/log/Xorg.0.log,[871369.711] (--) NVIDIA(GPU-0): DFP-1: Internal TMDS
1970-01-10 21:02:49.711000,/var/log/Xorg.0.log,[871369.711] (--) NVIDIA(GPU-0): DFP-1: disconnected
1970-01-10 21:02:49.712000,/var/log/Xorg.0.log,[871369.712] (--) NVIDIA(GPU-0):
